sentence,label
Adiponectin is shown as one of the mechanisms by which Ï‰-3 improves  cardiometabolic profile in persons with cardiovascular risk.,1
"Kefir drink causes a significant yet similar improvement in serum lipid profile, compared with low-fat milk, in a dairy-rich diet in overweight or  obese premenopausal women.",1
"In advanced-stage type 2 diabetes, TeLiPro can improve glycemic control and may offer new options to avoid pharmacological intensification.",1
"Based on MRI evaluation, this randomized controlled study proved that EA treatment reduces BMI and WC as well as VAT volume and HFF in women with abdominal obesity.",1
""" In patients with DM and chronic angina with incomplete revascularization after percutaneous coronary intervention, ranolazines effect on glucose control and angina at 6 months was proportionate to baseline HbA1c, but the\\xa0effect on angina dissipated by 12 months.""",1
This  work highlights the importance of several psychosocial factors in influencing patients surgical decisions.,1
"Our study suggested that treatment of intermediate-risk prostate cancer with definitive dose-escalated EBRT alone resulted in acceptable outcomes, and it failed to show improved outcomes in patients who received short term ADT.",1
Collaborative care is a potentially cost-effective long-term treatment for depression in patients with comorbid physical and mental illness.,1
"However, anemia of chronic inflammation cannot be discounted as being somewhat causal.",1
Early menarche and nulliparity mainly impacted luminal tumor risk.,1
These associations were not impacted by menopausal status.,1
Improvement on the omega 3 index of healthy subjects did not alter the known effects of dietary saturated fats and n-6PUFA on LDL profiles.,1
L-trps effect on GLP-1 secretion is only minor.,1
The FH environment is not detrimental to HDL-S1P content or HDL-S1P-mediated cell protection.,1
GDM significantly diminished the likelihood of a trial of vaginal delivery after cesarean delivery and its subsequent success.,1
"Caffeine intake reduced the odds of prevalent ED, especially an intake equivalent to approximately 2-3 daily cups of coffee (170-375 mg/day).",1
"The multi-modal early oral nutrition program was an effective way to improve tolerance of oral nutrition during the first week after surgery, decrease the length of stay and improve cost-effectiveness after abdominal surgery.",1
"Long-term ketogenic diet treatment stimulates liver parenchymal injury, hepatic steatosis and gallstone formation.",1
"Through EBMI, both groups are equally effective.",1
The high rates of stunting generally observed in indigenous children may fuel the acquisition of respiratory bacteria that can lead to respiratory and invasive disease.,1
Statin treatment does not modulate HDL function in this regard.,1
"In newly diagnosed severe OHS, Bi-level PAP and CPAP resulted in similar improvements in ventilatory failure, HRQoL and adherence.",1
LSG reduced calorie intake both through volume of food and the calorie density of the food consumed.,1
SLN involvement did not worsen the prognosis in our cohort.,1
The results also support the notion that nicotine increases the risk of type 2 diabetes.,1
Doses of 300 mg or more (in single or multiple doses) significantly reduced levels of PCSK9 and LDL cholesterol for at least 6 months.,1
"A brief telephone-based intervention with a focused message delivered by a registered dietitian is a feasible approach for encouraging targeted dietary changes, such as an increase in soy intake among peri- and postmenopausal women.",1
The BMI-matched analysis suggests that fear of surgery is a relevant factor in why obese patients do not decide to undergo bariatric surgery lightly.,1
The findings of this study demonstrate the benefits of treating diabetic foot infections at a specialized wound department with a multi-disciplinary team.,1
"The reimbursement status, the ratio of cost to clinical outcomes and data on the long-term safety have a deciding impact on how a drug is used.",1
The presence and severity of ERM was not affected by RZB treatment.,1
"The benefits were achieved by simply distributing the workload and organizing schedules, without new investments or additional personnel.",1
"A higher BMI and a greater prevalence of comorbidities had driven patients to seek a more radical solution for their obesity, i.e., surgery.",1
